t_s,availability,run_id,data_origin
105.0,1.0,S1_baseline_r17,synthetic_reference
106.0,1.0,S1_baseline_r17,synthetic_reference
107.0,0.9967,S1_baseline_r17,synthetic_reference
108.0,0.99699,S1_baseline_r17,synthetic_reference
109.0,0.99699,S1_baseline_r17,synthetic_reference
110.0,1.0,S1_baseline_r17,synthetic_reference
111.0,0.99298,S1_baseline_r17,synthetic_reference
112.0,0.99894,S1_baseline_r17,synthetic_reference
113.0,0.99586,S1_baseline_r17,synthetic_reference
114.0,0.99852,S1_baseline_r17,synthetic_reference
115.0,1.0,S1_baseline_r17,synthetic_reference
116.0,0.99686,S1_baseline_r17,synthetic_reference
117.0,1.0,S1_baseline_r17,synthetic_reference
118.0,0.99857,S1_baseline_r17,synthetic_reference
119.0,1.0,S1_baseline_r17,synthetic_reference
120.0,0.9994,S1_baseline_r17,synthetic_reference
121.0,0.9885,S1_baseline_r17,synthetic_reference
122.0,0.97692,S1_baseline_r17,synthetic_reference
123.0,0.96982,S1_baseline_r17,synthetic_reference
124.0,0.95227,S1_baseline_r17,synthetic_reference
125.0,0.9397,S1_baseline_r17,synthetic_reference
126.0,0.93179,S1_baseline_r17,synthetic_reference
127.0,0.92243,S1_baseline_r17,synthetic_reference
128.0,0.9128,S1_baseline_r17,synthetic_reference
129.0,0.90267,S1_baseline_r17,synthetic_reference
130.0,0.89335,S1_baseline_r17,synthetic_reference
131.0,0.88825,S1_baseline_r17,synthetic_reference
132.0,0.87649,S1_baseline_r17,synthetic_reference
133.0,0.86977,S1_baseline_r17,synthetic_reference
134.0,0.86079,S1_baseline_r17,synthetic_reference
135.0,0.85571,S1_baseline_r17,synthetic_reference
136.0,0.84881,S1_baseline_r17,synthetic_reference
137.0,0.84076,S1_baseline_r17,synthetic_reference
138.0,0.82931,S1_baseline_r17,synthetic_reference
139.0,0.82636,S1_baseline_r17,synthetic_reference
140.0,0.82104,S1_baseline_r17,synthetic_reference
141.0,0.8099,S1_baseline_r17,synthetic_reference
142.0,0.81272,S1_baseline_r17,synthetic_reference
143.0,0.80193,S1_baseline_r17,synthetic_reference
144.0,0.79786,S1_baseline_r17,synthetic_reference
145.0,0.79121,S1_baseline_r17,synthetic_reference
146.0,0.7817,S1_baseline_r17,synthetic_reference
147.0,0.77961,S1_baseline_r17,synthetic_reference
148.0,0.7719,S1_baseline_r17,synthetic_reference
149.0,0.77183,S1_baseline_r17,synthetic_reference
150.0,0.76691,S1_baseline_r17,synthetic_reference
151.0,0.75798,S1_baseline_r17,synthetic_reference
152.0,0.75552,S1_baseline_r17,synthetic_reference
153.0,0.749,S1_baseline_r17,synthetic_reference
154.0,0.74964,S1_baseline_r17,synthetic_reference
155.0,0.74147,S1_baseline_r17,synthetic_reference
156.0,0.7419,S1_baseline_r17,synthetic_reference
157.0,0.73493,S1_baseline_r17,synthetic_reference
158.0,0.73303,S1_baseline_r17,synthetic_reference
159.0,0.7286,S1_baseline_r17,synthetic_reference
160.0,0.7209,S1_baseline_r17,synthetic_reference
161.0,0.72129,S1_baseline_r17,synthetic_reference
162.0,0.71674,S1_baseline_r17,synthetic_reference
163.0,0.71035,S1_baseline_r17,synthetic_reference
164.0,0.7125,S1_baseline_r17,synthetic_reference
165.0,0.71527,S1_baseline_r17,synthetic_reference
166.0,0.7055,S1_baseline_r17,synthetic_reference
167.0,0.70188,S1_baseline_r17,synthetic_reference
168.0,0.70311,S1_baseline_r17,synthetic_reference
169.0,0.69437,S1_baseline_r17,synthetic_reference
170.0,0.69465,S1_baseline_r17,synthetic_reference
171.0,0.69006,S1_baseline_r17,synthetic_reference
172.0,0.6904,S1_baseline_r17,synthetic_reference
173.0,0.68989,S1_baseline_r17,synthetic_reference
174.0,0.68904,S1_baseline_r17,synthetic_reference
175.0,0.68091,S1_baseline_r17,synthetic_reference
176.0,0.68386,S1_baseline_r17,synthetic_reference
177.0,0.68292,S1_baseline_r17,synthetic_reference
178.0,0.67783,S1_baseline_r17,synthetic_reference
179.0,0.67681,S1_baseline_r17,synthetic_reference
180.0,0.67558,S1_baseline_r17,synthetic_reference
181.0,0.67375,S1_baseline_r17,synthetic_reference
182.0,0.67471,S1_baseline_r17,synthetic_reference
183.0,0.66787,S1_baseline_r17,synthetic_reference
184.0,0.66896,S1_baseline_r17,synthetic_reference
185.0,0.66565,S1_baseline_r17,synthetic_reference
186.0,0.66269,S1_baseline_r17,synthetic_reference
187.0,0.66225,S1_baseline_r17,synthetic_reference
188.0,0.66036,S1_baseline_r17,synthetic_reference
189.0,0.66355,S1_baseline_r17,synthetic_reference
190.0,0.65532,S1_baseline_r17,synthetic_reference
191.0,0.65636,S1_baseline_r17,synthetic_reference
192.0,0.65623,S1_baseline_r17,synthetic_reference
193.0,0.65561,S1_baseline_r17,synthetic_reference
194.0,0.65546,S1_baseline_r17,synthetic_reference
195.0,0.65421,S1_baseline_r17,synthetic_reference
196.0,0.65655,S1_baseline_r17,synthetic_reference
197.0,0.65232,S1_baseline_r17,synthetic_reference
198.0,0.65303,S1_baseline_r17,synthetic_reference
199.0,0.6511,S1_baseline_r17,synthetic_reference
200.0,0.64977,S1_baseline_r17,synthetic_reference
201.0,0.64612,S1_baseline_r17,synthetic_reference
202.0,0.64411,S1_baseline_r17,synthetic_reference
203.0,0.6413,S1_baseline_r17,synthetic_reference
204.0,0.64766,S1_baseline_r17,synthetic_reference
205.0,0.64678,S1_baseline_r17,synthetic_reference
206.0,0.64895,S1_baseline_r17,synthetic_reference
207.0,0.64213,S1_baseline_r17,synthetic_reference
208.0,0.64308,S1_baseline_r17,synthetic_reference
209.0,0.63534,S1_baseline_r17,synthetic_reference
210.0,0.64353,S1_baseline_r17,synthetic_reference
211.0,0.64304,S1_baseline_r17,synthetic_reference
212.0,0.63922,S1_baseline_r17,synthetic_reference
213.0,0.63863,S1_baseline_r17,synthetic_reference
214.0,0.63589,S1_baseline_r17,synthetic_reference
215.0,0.63648,S1_baseline_r17,synthetic_reference
216.0,0.63656,S1_baseline_r17,synthetic_reference
217.0,0.63536,S1_baseline_r17,synthetic_reference
218.0,0.63575,S1_baseline_r17,synthetic_reference
219.0,0.63797,S1_baseline_r17,synthetic_reference
220.0,0.63426,S1_baseline_r17,synthetic_reference
221.0,0.63808,S1_baseline_r17,synthetic_reference
222.0,0.63529,S1_baseline_r17,synthetic_reference
223.0,0.63438,S1_baseline_r17,synthetic_reference
224.0,0.63166,S1_baseline_r17,synthetic_reference
225.0,0.62983,S1_baseline_r17,synthetic_reference
226.0,0.63188,S1_baseline_r17,synthetic_reference
227.0,0.63231,S1_baseline_r17,synthetic_reference
228.0,0.63207,S1_baseline_r17,synthetic_reference
229.0,0.62866,S1_baseline_r17,synthetic_reference
230.0,0.62848,S1_baseline_r17,synthetic_reference
231.0,0.62652,S1_baseline_r17,synthetic_reference
232.0,0.62451,S1_baseline_r17,synthetic_reference
233.0,0.63112,S1_baseline_r17,synthetic_reference
234.0,0.62639,S1_baseline_r17,synthetic_reference
235.0,0.63335,S1_baseline_r17,synthetic_reference
236.0,0.63182,S1_baseline_r17,synthetic_reference
237.0,0.62717,S1_baseline_r17,synthetic_reference
238.0,0.63156,S1_baseline_r17,synthetic_reference
239.0,0.63112,S1_baseline_r17,synthetic_reference
240.0,0.63302,S1_baseline_r17,synthetic_reference
241.0,0.63336,S1_baseline_r17,synthetic_reference
242.0,0.63425,S1_baseline_r17,synthetic_reference
243.0,0.63238,S1_baseline_r17,synthetic_reference
244.0,0.63564,S1_baseline_r17,synthetic_reference
245.0,0.62977,S1_baseline_r17,synthetic_reference
246.0,0.63437,S1_baseline_r17,synthetic_reference
247.0,0.63409,S1_baseline_r17,synthetic_reference
248.0,0.63711,S1_baseline_r17,synthetic_reference
249.0,0.63535,S1_baseline_r17,synthetic_reference
250.0,0.63795,S1_baseline_r17,synthetic_reference
251.0,0.64133,S1_baseline_r17,synthetic_reference
252.0,0.64065,S1_baseline_r17,synthetic_reference
253.0,0.64321,S1_baseline_r17,synthetic_reference
254.0,0.63948,S1_baseline_r17,synthetic_reference
255.0,0.63764,S1_baseline_r17,synthetic_reference
256.0,0.64096,S1_baseline_r17,synthetic_reference
257.0,0.64096,S1_baseline_r17,synthetic_reference
258.0,0.64639,S1_baseline_r17,synthetic_reference
259.0,0.64145,S1_baseline_r17,synthetic_reference
260.0,0.64805,S1_baseline_r17,synthetic_reference
261.0,0.64901,S1_baseline_r17,synthetic_reference
262.0,0.64774,S1_baseline_r17,synthetic_reference
263.0,0.64882,S1_baseline_r17,synthetic_reference
264.0,0.6484,S1_baseline_r17,synthetic_reference
265.0,0.6523,S1_baseline_r17,synthetic_reference
266.0,0.64822,S1_baseline_r17,synthetic_reference
267.0,0.65094,S1_baseline_r17,synthetic_reference
268.0,0.65848,S1_baseline_r17,synthetic_reference
269.0,0.65419,S1_baseline_r17,synthetic_reference
270.0,0.65692,S1_baseline_r17,synthetic_reference
271.0,0.65507,S1_baseline_r17,synthetic_reference
272.0,0.65989,S1_baseline_r17,synthetic_reference
273.0,0.66008,S1_baseline_r17,synthetic_reference
274.0,0.66513,S1_baseline_r17,synthetic_reference
275.0,0.66368,S1_baseline_r17,synthetic_reference
276.0,0.66131,S1_baseline_r17,synthetic_reference
277.0,0.66594,S1_baseline_r17,synthetic_reference
278.0,0.67096,S1_baseline_r17,synthetic_reference
279.0,0.66804,S1_baseline_r17,synthetic_reference
280.0,0.67161,S1_baseline_r17,synthetic_reference
281.0,0.67699,S1_baseline_r17,synthetic_reference
282.0,0.66985,S1_baseline_r17,synthetic_reference
283.0,0.67026,S1_baseline_r17,synthetic_reference
284.0,0.67554,S1_baseline_r17,synthetic_reference
285.0,0.67621,S1_baseline_r17,synthetic_reference
286.0,0.67553,S1_baseline_r17,synthetic_reference
287.0,0.67785,S1_baseline_r17,synthetic_reference
288.0,0.67937,S1_baseline_r17,synthetic_reference
289.0,0.68773,S1_baseline_r17,synthetic_reference
290.0,0.68502,S1_baseline_r17,synthetic_reference
291.0,0.68622,S1_baseline_r17,synthetic_reference
292.0,0.69153,S1_baseline_r17,synthetic_reference
293.0,0.68961,S1_baseline_r17,synthetic_reference
294.0,0.6928,S1_baseline_r17,synthetic_reference
295.0,0.69042,S1_baseline_r17,synthetic_reference
296.0,0.6959,S1_baseline_r17,synthetic_reference
297.0,0.69631,S1_baseline_r17,synthetic_reference
298.0,0.6912,S1_baseline_r17,synthetic_reference
299.0,0.70311,S1_baseline_r17,synthetic_reference
300.0,0.70246,S1_baseline_r17,synthetic_reference
301.0,0.70593,S1_baseline_r17,synthetic_reference
302.0,0.7042,S1_baseline_r17,synthetic_reference
303.0,0.70868,S1_baseline_r17,synthetic_reference
304.0,0.70951,S1_baseline_r17,synthetic_reference
305.0,0.71404,S1_baseline_r17,synthetic_reference
306.0,0.71373,S1_baseline_r17,synthetic_reference
307.0,0.7103,S1_baseline_r17,synthetic_reference
308.0,0.71652,S1_baseline_r17,synthetic_reference
309.0,0.72062,S1_baseline_r17,synthetic_reference
310.0,0.72173,S1_baseline_r17,synthetic_reference
311.0,0.72467,S1_baseline_r17,synthetic_reference
312.0,0.72759,S1_baseline_r17,synthetic_reference
313.0,0.72839,S1_baseline_r17,synthetic_reference
314.0,0.72918,S1_baseline_r17,synthetic_reference
315.0,0.73591,S1_baseline_r17,synthetic_reference
316.0,0.7329,S1_baseline_r17,synthetic_reference
317.0,0.73548,S1_baseline_r17,synthetic_reference
318.0,0.73313,S1_baseline_r17,synthetic_reference
319.0,0.74048,S1_baseline_r17,synthetic_reference
320.0,0.74259,S1_baseline_r17,synthetic_reference
321.0,0.74029,S1_baseline_r17,synthetic_reference
322.0,0.74712,S1_baseline_r17,synthetic_reference
323.0,0.74488,S1_baseline_r17,synthetic_reference
324.0,0.75257,S1_baseline_r17,synthetic_reference
325.0,0.75697,S1_baseline_r17,synthetic_reference
326.0,0.75263,S1_baseline_r17,synthetic_reference
327.0,0.75509,S1_baseline_r17,synthetic_reference
328.0,0.7609,S1_baseline_r17,synthetic_reference
329.0,0.76083,S1_baseline_r17,synthetic_reference
330.0,0.76406,S1_baseline_r17,synthetic_reference
331.0,0.76496,S1_baseline_r17,synthetic_reference
332.0,0.76428,S1_baseline_r17,synthetic_reference
333.0,0.76679,S1_baseline_r17,synthetic_reference
334.0,0.76553,S1_baseline_r17,synthetic_reference
335.0,0.7791,S1_baseline_r17,synthetic_reference
336.0,0.77604,S1_baseline_r17,synthetic_reference
337.0,0.78022,S1_baseline_r17,synthetic_reference
338.0,0.77862,S1_baseline_r17,synthetic_reference
339.0,0.78168,S1_baseline_r17,synthetic_reference
340.0,0.78509,S1_baseline_r17,synthetic_reference
341.0,0.78527,S1_baseline_r17,synthetic_reference
342.0,0.78854,S1_baseline_r17,synthetic_reference
343.0,0.79208,S1_baseline_r17,synthetic_reference
344.0,0.78771,S1_baseline_r17,synthetic_reference
345.0,0.79144,S1_baseline_r17,synthetic_reference
346.0,0.79447,S1_baseline_r17,synthetic_reference
347.0,0.79325,S1_baseline_r17,synthetic_reference
348.0,0.7993,S1_baseline_r17,synthetic_reference
349.0,0.80194,S1_baseline_r17,synthetic_reference
350.0,0.80471,S1_baseline_r17,synthetic_reference
351.0,0.80545,S1_baseline_r17,synthetic_reference
352.0,0.80826,S1_baseline_r17,synthetic_reference
353.0,0.81099,S1_baseline_r17,synthetic_reference
354.0,0.8086,S1_baseline_r17,synthetic_reference
355.0,0.81517,S1_baseline_r17,synthetic_reference
356.0,0.81688,S1_baseline_r17,synthetic_reference
357.0,0.81299,S1_baseline_r17,synthetic_reference
358.0,0.81969,S1_baseline_r17,synthetic_reference
359.0,0.82142,S1_baseline_r17,synthetic_reference
360.0,0.82309,S1_baseline_r17,synthetic_reference
361.0,0.82672,S1_baseline_r17,synthetic_reference
362.0,0.82511,S1_baseline_r17,synthetic_reference
363.0,0.82465,S1_baseline_r17,synthetic_reference
364.0,0.82912,S1_baseline_r17,synthetic_reference
365.0,0.83571,S1_baseline_r17,synthetic_reference
366.0,0.83454,S1_baseline_r17,synthetic_reference
367.0,0.83406,S1_baseline_r17,synthetic_reference
368.0,0.83963,S1_baseline_r17,synthetic_reference
369.0,0.83935,S1_baseline_r17,synthetic_reference
370.0,0.83965,S1_baseline_r17,synthetic_reference
371.0,0.84113,S1_baseline_r17,synthetic_reference
372.0,0.84309,S1_baseline_r17,synthetic_reference
373.0,0.85033,S1_baseline_r17,synthetic_reference
374.0,0.85231,S1_baseline_r17,synthetic_reference
375.0,0.85172,S1_baseline_r17,synthetic_reference
376.0,0.8553,S1_baseline_r17,synthetic_reference
377.0,0.85455,S1_baseline_r17,synthetic_reference
378.0,0.85671,S1_baseline_r17,synthetic_reference
379.0,0.86055,S1_baseline_r17,synthetic_reference
380.0,0.85814,S1_baseline_r17,synthetic_reference
381.0,0.8647,S1_baseline_r17,synthetic_reference
382.0,0.86303,S1_baseline_r17,synthetic_reference
383.0,0.86869,S1_baseline_r17,synthetic_reference
384.0,0.86398,S1_baseline_r17,synthetic_reference
385.0,0.86699,S1_baseline_r17,synthetic_reference
386.0,0.87261,S1_baseline_r17,synthetic_reference
387.0,0.87255,S1_baseline_r17,synthetic_reference
388.0,0.87704,S1_baseline_r17,synthetic_reference
389.0,0.87518,S1_baseline_r17,synthetic_reference
390.0,0.88178,S1_baseline_r17,synthetic_reference
391.0,0.88206,S1_baseline_r17,synthetic_reference
392.0,0.88386,S1_baseline_r17,synthetic_reference
393.0,0.8892,S1_baseline_r17,synthetic_reference
394.0,0.87881,S1_baseline_r17,synthetic_reference
395.0,0.89258,S1_baseline_r17,synthetic_reference
396.0,0.88549,S1_baseline_r17,synthetic_reference
397.0,0.88684,S1_baseline_r17,synthetic_reference
398.0,0.89105,S1_baseline_r17,synthetic_reference
399.0,0.89088,S1_baseline_r17,synthetic_reference
400.0,0.892,S1_baseline_r17,synthetic_reference
401.0,0.89547,S1_baseline_r17,synthetic_reference
402.0,0.89921,S1_baseline_r17,synthetic_reference
403.0,0.8907,S1_baseline_r17,synthetic_reference
404.0,0.89977,S1_baseline_r17,synthetic_reference
405.0,0.89885,S1_baseline_r17,synthetic_reference
406.0,0.89996,S1_baseline_r17,synthetic_reference
407.0,0.90308,S1_baseline_r17,synthetic_reference
408.0,0.90395,S1_baseline_r17,synthetic_reference
409.0,0.90227,S1_baseline_r17,synthetic_reference
410.0,0.90894,S1_baseline_r17,synthetic_reference
411.0,0.91051,S1_baseline_r17,synthetic_reference
412.0,0.90167,S1_baseline_r17,synthetic_reference
413.0,0.90828,S1_baseline_r17,synthetic_reference
414.0,0.9095,S1_baseline_r17,synthetic_reference
415.0,0.91401,S1_baseline_r17,synthetic_reference
416.0,0.91288,S1_baseline_r17,synthetic_reference
417.0,0.90863,S1_baseline_r17,synthetic_reference
418.0,0.91157,S1_baseline_r17,synthetic_reference
419.0,0.91548,S1_baseline_r17,synthetic_reference
420.0,0.91478,S1_baseline_r17,synthetic_reference
421.0,0.91443,S1_baseline_r17,synthetic_reference
422.0,0.91897,S1_baseline_r17,synthetic_reference
423.0,0.9215,S1_baseline_r17,synthetic_reference
424.0,0.91756,S1_baseline_r17,synthetic_reference
425.0,0.91967,S1_baseline_r17,synthetic_reference
426.0,0.9261,S1_baseline_r17,synthetic_reference
427.0,0.92472,S1_baseline_r17,synthetic_reference
428.0,0.92126,S1_baseline_r17,synthetic_reference
429.0,0.91952,S1_baseline_r17,synthetic_reference
430.0,0.9233,S1_baseline_r17,synthetic_reference
431.0,0.92402,S1_baseline_r17,synthetic_reference
432.0,0.92395,S1_baseline_r17,synthetic_reference
433.0,0.92596,S1_baseline_r17,synthetic_reference
434.0,0.92926,S1_baseline_r17,synthetic_reference
435.0,0.93135,S1_baseline_r17,synthetic_reference
436.0,0.92841,S1_baseline_r17,synthetic_reference
437.0,0.93225,S1_baseline_r17,synthetic_reference
438.0,0.92801,S1_baseline_r17,synthetic_reference
439.0,0.92791,S1_baseline_r17,synthetic_reference
440.0,0.92291,S1_baseline_r17,synthetic_reference
441.0,0.93361,S1_baseline_r17,synthetic_reference
442.0,0.92934,S1_baseline_r17,synthetic_reference
443.0,0.93125,S1_baseline_r17,synthetic_reference
444.0,0.93202,S1_baseline_r17,synthetic_reference
445.0,0.92855,S1_baseline_r17,synthetic_reference
446.0,0.93098,S1_baseline_r17,synthetic_reference
447.0,0.92766,S1_baseline_r17,synthetic_reference
448.0,0.96469,S1_baseline_r17,synthetic_reference
449.0,0.96199,S1_baseline_r17,synthetic_reference
450.0,0.961,S1_baseline_r17,synthetic_reference
451.0,0.96411,S1_baseline_r17,synthetic_reference
452.0,0.96661,S1_baseline_r17,synthetic_reference
453.0,0.96484,S1_baseline_r17,synthetic_reference
454.0,0.97115,S1_baseline_r17,synthetic_reference
455.0,0.96921,S1_baseline_r17,synthetic_reference
456.0,0.97688,S1_baseline_r17,synthetic_reference
457.0,0.97344,S1_baseline_r17,synthetic_reference
458.0,0.97063,S1_baseline_r17,synthetic_reference
459.0,0.97759,S1_baseline_r17,synthetic_reference
460.0,0.97987,S1_baseline_r17,synthetic_reference
461.0,0.98698,S1_baseline_r17,synthetic_reference
462.0,0.98688,S1_baseline_r17,synthetic_reference
463.0,0.98877,S1_baseline_r17,synthetic_reference
464.0,0.98374,S1_baseline_r17,synthetic_reference
465.0,0.99003,S1_baseline_r17,synthetic_reference
466.0,0.98813,S1_baseline_r17,synthetic_reference
467.0,0.9942,S1_baseline_r17,synthetic_reference
468.0,0.99623,S1_baseline_r17,synthetic_reference
469.0,0.99865,S1_baseline_r17,synthetic_reference
470.0,0.993,S1_baseline_r17,synthetic_reference
471.0,0.99917,S1_baseline_r17,synthetic_reference
472.0,0.99622,S1_baseline_r17,synthetic_reference
473.0,0.99918,S1_baseline_r17,synthetic_reference
474.0,1.0,S1_baseline_r17,synthetic_reference
475.0,0.99655,S1_baseline_r17,synthetic_reference
476.0,1.0,S1_baseline_r17,synthetic_reference
477.0,1.0,S1_baseline_r17,synthetic_reference
478.0,0.99644,S1_baseline_r17,synthetic_reference
479.0,0.99985,S1_baseline_r17,synthetic_reference
480.0,1.0,S1_baseline_r17,synthetic_reference
481.0,0.99542,S1_baseline_r17,synthetic_reference
482.0,1.0,S1_baseline_r17,synthetic_reference
483.0,0.99835,S1_baseline_r17,synthetic_reference
484.0,0.99853,S1_baseline_r17,synthetic_reference
485.0,1.0,S1_baseline_r17,synthetic_reference
486.0,0.99975,S1_baseline_r17,synthetic_reference
487.0,0.99787,S1_baseline_r17,synthetic_reference
488.0,1.0,S1_baseline_r17,synthetic_reference
489.0,1.0,S1_baseline_r17,synthetic_reference
490.0,1.0,S1_baseline_r17,synthetic_reference
491.0,1.0,S1_baseline_r17,synthetic_reference
492.0,1.0,S1_baseline_r17,synthetic_reference
493.0,1.0,S1_baseline_r17,synthetic_reference
494.0,0.9996,S1_baseline_r17,synthetic_reference
495.0,0.99918,S1_baseline_r17,synthetic_reference
496.0,0.99774,S1_baseline_r17,synthetic_reference
497.0,1.0,S1_baseline_r17,synthetic_reference
498.0,0.99992,S1_baseline_r17,synthetic_reference
499.0,1.0,S1_baseline_r17,synthetic_reference
500.0,0.99741,S1_baseline_r17,synthetic_reference
501.0,0.99804,S1_baseline_r17,synthetic_reference
502.0,0.9994,S1_baseline_r17,synthetic_reference
503.0,1.0,S1_baseline_r17,synthetic_reference
504.0,1.0,S1_baseline_r17,synthetic_reference
505.0,1.0,S1_baseline_r17,synthetic_reference
506.0,0.99607,S1_baseline_r17,synthetic_reference
507.0,1.0,S1_baseline_r17,synthetic_reference
508.0,0.99892,S1_baseline_r17,synthetic_reference
509.0,1.0,S1_baseline_r17,synthetic_reference
510.0,0.99623,S1_baseline_r17,synthetic_reference
511.0,1.0,S1_baseline_r17,synthetic_reference
512.0,0.99902,S1_baseline_r17,synthetic_reference
513.0,1.0,S1_baseline_r17,synthetic_reference
514.0,0.99741,S1_baseline_r17,synthetic_reference
515.0,0.99481,S1_baseline_r17,synthetic_reference
516.0,1.0,S1_baseline_r17,synthetic_reference
517.0,1.0,S1_baseline_r17,synthetic_reference
518.0,1.0,S1_baseline_r17,synthetic_reference
