t_s,availability,run_id,data_origin
41.0,0.99957,S2_framework_r08,synthetic_reference
42.0,0.99672,S2_framework_r08,synthetic_reference
43.0,0.99849,S2_framework_r08,synthetic_reference
44.0,0.99718,S2_framework_r08,synthetic_reference
45.0,1.0,S2_framework_r08,synthetic_reference
46.0,1.0,S2_framework_r08,synthetic_reference
47.0,0.99765,S2_framework_r08,synthetic_reference
48.0,0.99369,S2_framework_r08,synthetic_reference
49.0,1.0,S2_framework_r08,synthetic_reference
50.0,0.99943,S2_framework_r08,synthetic_reference
51.0,0.99875,S2_framework_r08,synthetic_reference
52.0,0.99854,S2_framework_r08,synthetic_reference
53.0,1.0,S2_framework_r08,synthetic_reference
54.0,0.99387,S2_framework_r08,synthetic_reference
55.0,0.9999,S2_framework_r08,synthetic_reference
56.0,0.99752,S2_framework_r08,synthetic_reference
57.0,0.99618,S2_framework_r08,synthetic_reference
58.0,0.99606,S2_framework_r08,synthetic_reference
59.0,0.99868,S2_framework_r08,synthetic_reference
60.0,1.0,S2_framework_r08,synthetic_reference
61.0,0.99948,S2_framework_r08,synthetic_reference
62.0,0.99787,S2_framework_r08,synthetic_reference
63.0,1.0,S2_framework_r08,synthetic_reference
64.0,1.0,S2_framework_r08,synthetic_reference
65.0,0.9971,S2_framework_r08,synthetic_reference
66.0,0.99923,S2_framework_r08,synthetic_reference
67.0,0.99923,S2_framework_r08,synthetic_reference
68.0,0.99899,S2_framework_r08,synthetic_reference
69.0,1.0,S2_framework_r08,synthetic_reference
70.0,0.99954,S2_framework_r08,synthetic_reference
71.0,0.99699,S2_framework_r08,synthetic_reference
72.0,0.99884,S2_framework_r08,synthetic_reference
73.0,0.99985,S2_framework_r08,synthetic_reference
74.0,0.99886,S2_framework_r08,synthetic_reference
75.0,0.99636,S2_framework_r08,synthetic_reference
76.0,0.99717,S2_framework_r08,synthetic_reference
77.0,0.9963,S2_framework_r08,synthetic_reference
78.0,1.0,S2_framework_r08,synthetic_reference
79.0,0.9971,S2_framework_r08,synthetic_reference
80.0,1.0,S2_framework_r08,synthetic_reference
81.0,0.99502,S2_framework_r08,synthetic_reference
82.0,0.99341,S2_framework_r08,synthetic_reference
83.0,1.0,S2_framework_r08,synthetic_reference
84.0,1.0,S2_framework_r08,synthetic_reference
85.0,0.99789,S2_framework_r08,synthetic_reference
86.0,0.99994,S2_framework_r08,synthetic_reference
87.0,0.99845,S2_framework_r08,synthetic_reference
88.0,0.99723,S2_framework_r08,synthetic_reference
89.0,0.99812,S2_framework_r08,synthetic_reference
90.0,0.99734,S2_framework_r08,synthetic_reference
91.0,1.0,S2_framework_r08,synthetic_reference
92.0,1.0,S2_framework_r08,synthetic_reference
93.0,0.99516,S2_framework_r08,synthetic_reference
94.0,0.99883,S2_framework_r08,synthetic_reference
95.0,0.99768,S2_framework_r08,synthetic_reference
96.0,0.99639,S2_framework_r08,synthetic_reference
97.0,1.0,S2_framework_r08,synthetic_reference
98.0,1.0,S2_framework_r08,synthetic_reference
99.0,1.0,S2_framework_r08,synthetic_reference
100.0,1.0,S2_framework_r08,synthetic_reference
101.0,0.99868,S2_framework_r08,synthetic_reference
102.0,1.0,S2_framework_r08,synthetic_reference
103.0,1.0,S2_framework_r08,synthetic_reference
104.0,1.0,S2_framework_r08,synthetic_reference
105.0,0.99531,S2_framework_r08,synthetic_reference
106.0,0.99656,S2_framework_r08,synthetic_reference
107.0,1.0,S2_framework_r08,synthetic_reference
108.0,0.9971,S2_framework_r08,synthetic_reference
109.0,1.0,S2_framework_r08,synthetic_reference
110.0,1.0,S2_framework_r08,synthetic_reference
111.0,0.99665,S2_framework_r08,synthetic_reference
112.0,0.99725,S2_framework_r08,synthetic_reference
113.0,1.0,S2_framework_r08,synthetic_reference
114.0,0.99863,S2_framework_r08,synthetic_reference
115.0,1.0,S2_framework_r08,synthetic_reference
116.0,1.0,S2_framework_r08,synthetic_reference
117.0,1.0,S2_framework_r08,synthetic_reference
118.0,1.0,S2_framework_r08,synthetic_reference
119.0,0.9993,S2_framework_r08,synthetic_reference
120.0,1.0,S2_framework_r08,synthetic_reference
121.0,0.98599,S2_framework_r08,synthetic_reference
122.0,0.98201,S2_framework_r08,synthetic_reference
123.0,0.97635,S2_framework_r08,synthetic_reference
124.0,0.96914,S2_framework_r08,synthetic_reference
125.0,0.96469,S2_framework_r08,synthetic_reference
126.0,0.95981,S2_framework_r08,synthetic_reference
127.0,0.95656,S2_framework_r08,synthetic_reference
128.0,0.95407,S2_framework_r08,synthetic_reference
129.0,0.95337,S2_framework_r08,synthetic_reference
130.0,0.95276,S2_framework_r08,synthetic_reference
131.0,0.94795,S2_framework_r08,synthetic_reference
132.0,0.94987,S2_framework_r08,synthetic_reference
133.0,0.94847,S2_framework_r08,synthetic_reference
134.0,0.94172,S2_framework_r08,synthetic_reference
135.0,0.94445,S2_framework_r08,synthetic_reference
136.0,0.94349,S2_framework_r08,synthetic_reference
137.0,0.94667,S2_framework_r08,synthetic_reference
138.0,0.94284,S2_framework_r08,synthetic_reference
139.0,0.93886,S2_framework_r08,synthetic_reference
140.0,0.94126,S2_framework_r08,synthetic_reference
141.0,0.94328,S2_framework_r08,synthetic_reference
142.0,0.93894,S2_framework_r08,synthetic_reference
143.0,0.9399,S2_framework_r08,synthetic_reference
144.0,0.94605,S2_framework_r08,synthetic_reference
145.0,0.93945,S2_framework_r08,synthetic_reference
146.0,0.94553,S2_framework_r08,synthetic_reference
147.0,0.94656,S2_framework_r08,synthetic_reference
148.0,0.94375,S2_framework_r08,synthetic_reference
149.0,0.93916,S2_framework_r08,synthetic_reference
150.0,0.94228,S2_framework_r08,synthetic_reference
151.0,0.94116,S2_framework_r08,synthetic_reference
152.0,0.94341,S2_framework_r08,synthetic_reference
153.0,0.93669,S2_framework_r08,synthetic_reference
154.0,0.94201,S2_framework_r08,synthetic_reference
155.0,0.94135,S2_framework_r08,synthetic_reference
156.0,0.94042,S2_framework_r08,synthetic_reference
157.0,0.94097,S2_framework_r08,synthetic_reference
158.0,0.94098,S2_framework_r08,synthetic_reference
159.0,0.93562,S2_framework_r08,synthetic_reference
160.0,0.93991,S2_framework_r08,synthetic_reference
161.0,0.9396,S2_framework_r08,synthetic_reference
162.0,0.93632,S2_framework_r08,synthetic_reference
163.0,0.93616,S2_framework_r08,synthetic_reference
164.0,0.93422,S2_framework_r08,synthetic_reference
165.0,0.94377,S2_framework_r08,synthetic_reference
166.0,0.93861,S2_framework_r08,synthetic_reference
167.0,0.92941,S2_framework_r08,synthetic_reference
168.0,0.9399,S2_framework_r08,synthetic_reference
169.0,0.93868,S2_framework_r08,synthetic_reference
170.0,0.93521,S2_framework_r08,synthetic_reference
171.0,0.9379,S2_framework_r08,synthetic_reference
172.0,0.93425,S2_framework_r08,synthetic_reference
173.0,0.93273,S2_framework_r08,synthetic_reference
174.0,0.93675,S2_framework_r08,synthetic_reference
175.0,0.93148,S2_framework_r08,synthetic_reference
176.0,0.93295,S2_framework_r08,synthetic_reference
177.0,0.9352,S2_framework_r08,synthetic_reference
178.0,0.93419,S2_framework_r08,synthetic_reference
179.0,0.93935,S2_framework_r08,synthetic_reference
180.0,0.93578,S2_framework_r08,synthetic_reference
181.0,0.93418,S2_framework_r08,synthetic_reference
182.0,0.93593,S2_framework_r08,synthetic_reference
183.0,0.93007,S2_framework_r08,synthetic_reference
184.0,0.93012,S2_framework_r08,synthetic_reference
185.0,0.9251,S2_framework_r08,synthetic_reference
186.0,0.93211,S2_framework_r08,synthetic_reference
187.0,0.93288,S2_framework_r08,synthetic_reference
188.0,0.92892,S2_framework_r08,synthetic_reference
189.0,0.93402,S2_framework_r08,synthetic_reference
190.0,0.93261,S2_framework_r08,synthetic_reference
191.0,0.93346,S2_framework_r08,synthetic_reference
192.0,0.93335,S2_framework_r08,synthetic_reference
193.0,0.92782,S2_framework_r08,synthetic_reference
194.0,0.92733,S2_framework_r08,synthetic_reference
195.0,0.92683,S2_framework_r08,synthetic_reference
196.0,0.92818,S2_framework_r08,synthetic_reference
197.0,0.93779,S2_framework_r08,synthetic_reference
198.0,0.93288,S2_framework_r08,synthetic_reference
199.0,0.96128,S2_framework_r08,synthetic_reference
200.0,0.9663,S2_framework_r08,synthetic_reference
201.0,0.96394,S2_framework_r08,synthetic_reference
202.0,0.96273,S2_framework_r08,synthetic_reference
203.0,0.96782,S2_framework_r08,synthetic_reference
204.0,0.96699,S2_framework_r08,synthetic_reference
205.0,0.97308,S2_framework_r08,synthetic_reference
206.0,0.97388,S2_framework_r08,synthetic_reference
207.0,0.97324,S2_framework_r08,synthetic_reference
208.0,0.97431,S2_framework_r08,synthetic_reference
209.0,0.97853,S2_framework_r08,synthetic_reference
210.0,0.98054,S2_framework_r08,synthetic_reference
211.0,0.98374,S2_framework_r08,synthetic_reference
212.0,0.98196,S2_framework_r08,synthetic_reference
213.0,0.98679,S2_framework_r08,synthetic_reference
214.0,0.98627,S2_framework_r08,synthetic_reference
215.0,0.98991,S2_framework_r08,synthetic_reference
216.0,0.99578,S2_framework_r08,synthetic_reference
217.0,0.99398,S2_framework_r08,synthetic_reference
218.0,0.99465,S2_framework_r08,synthetic_reference
219.0,0.99552,S2_framework_r08,synthetic_reference
220.0,0.99836,S2_framework_r08,synthetic_reference
221.0,0.99751,S2_framework_r08,synthetic_reference
222.0,1.0,S2_framework_r08,synthetic_reference
223.0,1.0,S2_framework_r08,synthetic_reference
224.0,0.99746,S2_framework_r08,synthetic_reference
225.0,1.0,S2_framework_r08,synthetic_reference
226.0,0.99915,S2_framework_r08,synthetic_reference
227.0,1.0,S2_framework_r08,synthetic_reference
228.0,0.99921,S2_framework_r08,synthetic_reference
229.0,1.0,S2_framework_r08,synthetic_reference
230.0,1.0,S2_framework_r08,synthetic_reference
231.0,1.0,S2_framework_r08,synthetic_reference
232.0,1.0,S2_framework_r08,synthetic_reference
233.0,1.0,S2_framework_r08,synthetic_reference
234.0,0.99443,S2_framework_r08,synthetic_reference
235.0,1.0,S2_framework_r08,synthetic_reference
236.0,1.0,S2_framework_r08,synthetic_reference
237.0,0.99677,S2_framework_r08,synthetic_reference
238.0,1.0,S2_framework_r08,synthetic_reference
239.0,0.99888,S2_framework_r08,synthetic_reference
240.0,1.0,S2_framework_r08,synthetic_reference
241.0,1.0,S2_framework_r08,synthetic_reference
242.0,1.0,S2_framework_r08,synthetic_reference
243.0,0.99492,S2_framework_r08,synthetic_reference
244.0,0.99669,S2_framework_r08,synthetic_reference
245.0,1.0,S2_framework_r08,synthetic_reference
246.0,0.99764,S2_framework_r08,synthetic_reference
247.0,0.99607,S2_framework_r08,synthetic_reference
248.0,0.99465,S2_framework_r08,synthetic_reference
249.0,0.99923,S2_framework_r08,synthetic_reference
250.0,1.0,S2_framework_r08,synthetic_reference
251.0,0.99941,S2_framework_r08,synthetic_reference
252.0,0.99796,S2_framework_r08,synthetic_reference
253.0,0.99959,S2_framework_r08,synthetic_reference
254.0,0.9966,S2_framework_r08,synthetic_reference
255.0,0.99958,S2_framework_r08,synthetic_reference
256.0,0.99998,S2_framework_r08,synthetic_reference
257.0,0.99875,S2_framework_r08,synthetic_reference
258.0,0.9979,S2_framework_r08,synthetic_reference
259.0,1.0,S2_framework_r08,synthetic_reference
260.0,1.0,S2_framework_r08,synthetic_reference
261.0,0.9969,S2_framework_r08,synthetic_reference
262.0,0.99879,S2_framework_r08,synthetic_reference
263.0,0.99703,S2_framework_r08,synthetic_reference
264.0,0.99823,S2_framework_r08,synthetic_reference
265.0,1.0,S2_framework_r08,synthetic_reference
266.0,0.99819,S2_framework_r08,synthetic_reference
267.0,0.99905,S2_framework_r08,synthetic_reference
268.0,1.0,S2_framework_r08,synthetic_reference
269.0,0.99802,S2_framework_r08,synthetic_reference
270.0,0.99513,S2_framework_r08,synthetic_reference
271.0,0.99857,S2_framework_r08,synthetic_reference
272.0,0.99903,S2_framework_r08,synthetic_reference
273.0,1.0,S2_framework_r08,synthetic_reference
274.0,0.99941,S2_framework_r08,synthetic_reference
275.0,0.99907,S2_framework_r08,synthetic_reference
276.0,1.0,S2_framework_r08,synthetic_reference
277.0,1.0,S2_framework_r08,synthetic_reference
278.0,0.99473,S2_framework_r08,synthetic_reference
279.0,1.0,S2_framework_r08,synthetic_reference
280.0,0.99968,S2_framework_r08,synthetic_reference
281.0,1.0,S2_framework_r08,synthetic_reference
282.0,0.99598,S2_framework_r08,synthetic_reference
283.0,1.0,S2_framework_r08,synthetic_reference
284.0,0.99992,S2_framework_r08,synthetic_reference
285.0,0.99704,S2_framework_r08,synthetic_reference
286.0,0.99925,S2_framework_r08,synthetic_reference
287.0,0.99851,S2_framework_r08,synthetic_reference
288.0,1.0,S2_framework_r08,synthetic_reference
289.0,0.99834,S2_framework_r08,synthetic_reference
290.0,1.0,S2_framework_r08,synthetic_reference
291.0,1.0,S2_framework_r08,synthetic_reference
292.0,1.0,S2_framework_r08,synthetic_reference
293.0,0.9968,S2_framework_r08,synthetic_reference
294.0,1.0,S2_framework_r08,synthetic_reference
295.0,0.99545,S2_framework_r08,synthetic_reference
296.0,0.99845,S2_framework_r08,synthetic_reference
297.0,0.99585,S2_framework_r08,synthetic_reference
298.0,0.99784,S2_framework_r08,synthetic_reference
299.0,0.99847,S2_framework_r08,synthetic_reference
300.0,1.0,S2_framework_r08,synthetic_reference
301.0,1.0,S2_framework_r08,synthetic_reference
302.0,1.0,S2_framework_r08,synthetic_reference
303.0,0.99945,S2_framework_r08,synthetic_reference
304.0,0.99949,S2_framework_r08,synthetic_reference
305.0,0.99578,S2_framework_r08,synthetic_reference
306.0,0.99581,S2_framework_r08,synthetic_reference
307.0,1.0,S2_framework_r08,synthetic_reference
308.0,0.99713,S2_framework_r08,synthetic_reference
309.0,1.0,S2_framework_r08,synthetic_reference
310.0,0.99341,S2_framework_r08,synthetic_reference
311.0,1.0,S2_framework_r08,synthetic_reference
312.0,1.0,S2_framework_r08,synthetic_reference
313.0,0.99665,S2_framework_r08,synthetic_reference
314.0,0.99633,S2_framework_r08,synthetic_reference
315.0,0.99659,S2_framework_r08,synthetic_reference
316.0,1.0,S2_framework_r08,synthetic_reference
317.0,0.99951,S2_framework_r08,synthetic_reference
318.0,1.0,S2_framework_r08,synthetic_reference
319.0,1.0,S2_framework_r08,synthetic_reference
320.0,0.9996,S2_framework_r08,synthetic_reference
321.0,1.0,S2_framework_r08,synthetic_reference
322.0,1.0,S2_framework_r08,synthetic_reference
323.0,0.99913,S2_framework_r08,synthetic_reference
324.0,0.99433,S2_framework_r08,synthetic_reference
325.0,1.0,S2_framework_r08,synthetic_reference
326.0,1.0,S2_framework_r08,synthetic_reference
327.0,0.99887,S2_framework_r08,synthetic_reference
328.0,0.99775,S2_framework_r08,synthetic_reference
329.0,0.99855,S2_framework_r08,synthetic_reference
330.0,0.99578,S2_framework_r08,synthetic_reference
331.0,1.0,S2_framework_r08,synthetic_reference
332.0,0.99989,S2_framework_r08,synthetic_reference
333.0,0.99905,S2_framework_r08,synthetic_reference
334.0,0.99635,S2_framework_r08,synthetic_reference
335.0,0.99768,S2_framework_r08,synthetic_reference
336.0,1.0,S2_framework_r08,synthetic_reference
337.0,0.99827,S2_framework_r08,synthetic_reference
338.0,0.99889,S2_framework_r08,synthetic_reference
339.0,0.99496,S2_framework_r08,synthetic_reference
340.0,0.99818,S2_framework_r08,synthetic_reference
341.0,0.99387,S2_framework_r08,synthetic_reference
342.0,0.99769,S2_framework_r08,synthetic_reference
343.0,1.0,S2_framework_r08,synthetic_reference
344.0,0.99627,S2_framework_r08,synthetic_reference
345.0,1.0,S2_framework_r08,synthetic_reference
346.0,0.99533,S2_framework_r08,synthetic_reference
347.0,1.0,S2_framework_r08,synthetic_reference
348.0,0.99642,S2_framework_r08,synthetic_reference
349.0,0.99466,S2_framework_r08,synthetic_reference
350.0,0.99856,S2_framework_r08,synthetic_reference
351.0,0.99444,S2_framework_r08,synthetic_reference
352.0,0.9984,S2_framework_r08,synthetic_reference
353.0,1.0,S2_framework_r08,synthetic_reference
354.0,1.0,S2_framework_r08,synthetic_reference
355.0,1.0,S2_framework_r08,synthetic_reference
356.0,0.99823,S2_framework_r08,synthetic_reference
357.0,1.0,S2_framework_r08,synthetic_reference
358.0,0.99538,S2_framework_r08,synthetic_reference
359.0,0.99897,S2_framework_r08,synthetic_reference
360.0,0.99734,S2_framework_r08,synthetic_reference
361.0,0.99859,S2_framework_r08,synthetic_reference
362.0,0.99861,S2_framework_r08,synthetic_reference
363.0,0.99897,S2_framework_r08,synthetic_reference
364.0,0.99776,S2_framework_r08,synthetic_reference
365.0,1.0,S2_framework_r08,synthetic_reference
366.0,0.99914,S2_framework_r08,synthetic_reference
367.0,0.99811,S2_framework_r08,synthetic_reference
368.0,0.99905,S2_framework_r08,synthetic_reference
369.0,0.99626,S2_framework_r08,synthetic_reference
370.0,1.0,S2_framework_r08,synthetic_reference
371.0,0.99804,S2_framework_r08,synthetic_reference
372.0,1.0,S2_framework_r08,synthetic_reference
373.0,1.0,S2_framework_r08,synthetic_reference
374.0,1.0,S2_framework_r08,synthetic_reference
375.0,0.999,S2_framework_r08,synthetic_reference
376.0,0.99912,S2_framework_r08,synthetic_reference
377.0,0.99844,S2_framework_r08,synthetic_reference
378.0,0.99795,S2_framework_r08,synthetic_reference
379.0,1.0,S2_framework_r08,synthetic_reference
380.0,1.0,S2_framework_r08,synthetic_reference
381.0,0.99394,S2_framework_r08,synthetic_reference
382.0,0.99931,S2_framework_r08,synthetic_reference
383.0,0.99987,S2_framework_r08,synthetic_reference
384.0,1.0,S2_framework_r08,synthetic_reference
385.0,0.99812,S2_framework_r08,synthetic_reference
386.0,0.99804,S2_framework_r08,synthetic_reference
387.0,0.99828,S2_framework_r08,synthetic_reference
388.0,0.997,S2_framework_r08,synthetic_reference
389.0,0.99686,S2_framework_r08,synthetic_reference
390.0,0.99397,S2_framework_r08,synthetic_reference
391.0,0.99826,S2_framework_r08,synthetic_reference
392.0,0.99829,S2_framework_r08,synthetic_reference
393.0,1.0,S2_framework_r08,synthetic_reference
394.0,0.99361,S2_framework_r08,synthetic_reference
395.0,1.0,S2_framework_r08,synthetic_reference
396.0,1.0,S2_framework_r08,synthetic_reference
397.0,0.99681,S2_framework_r08,synthetic_reference
398.0,0.99502,S2_framework_r08,synthetic_reference
399.0,1.0,S2_framework_r08,synthetic_reference
400.0,0.9962,S2_framework_r08,synthetic_reference
401.0,0.99781,S2_framework_r08,synthetic_reference
402.0,0.99774,S2_framework_r08,synthetic_reference
403.0,1.0,S2_framework_r08,synthetic_reference
404.0,0.99772,S2_framework_r08,synthetic_reference
405.0,0.99704,S2_framework_r08,synthetic_reference
406.0,0.99946,S2_framework_r08,synthetic_reference
407.0,1.0,S2_framework_r08,synthetic_reference
408.0,0.99583,S2_framework_r08,synthetic_reference
409.0,1.0,S2_framework_r08,synthetic_reference
410.0,0.99604,S2_framework_r08,synthetic_reference
411.0,0.99698,S2_framework_r08,synthetic_reference
412.0,1.0,S2_framework_r08,synthetic_reference
413.0,1.0,S2_framework_r08,synthetic_reference
414.0,1.0,S2_framework_r08,synthetic_reference
415.0,1.0,S2_framework_r08,synthetic_reference
416.0,0.99612,S2_framework_r08,synthetic_reference
417.0,1.0,S2_framework_r08,synthetic_reference
418.0,0.99891,S2_framework_r08,synthetic_reference
419.0,1.0,S2_framework_r08,synthetic_reference
420.0,1.0,S2_framework_r08,synthetic_reference
421.0,0.9969,S2_framework_r08,synthetic_reference
422.0,1.0,S2_framework_r08,synthetic_reference
423.0,1.0,S2_framework_r08,synthetic_reference
424.0,0.9991,S2_framework_r08,synthetic_reference
425.0,1.0,S2_framework_r08,synthetic_reference
426.0,1.0,S2_framework_r08,synthetic_reference
427.0,0.99746,S2_framework_r08,synthetic_reference
428.0,1.0,S2_framework_r08,synthetic_reference
429.0,1.0,S2_framework_r08,synthetic_reference
430.0,0.99764,S2_framework_r08,synthetic_reference
431.0,0.99658,S2_framework_r08,synthetic_reference
432.0,0.99886,S2_framework_r08,synthetic_reference
433.0,0.9985,S2_framework_r08,synthetic_reference
434.0,0.9976,S2_framework_r08,synthetic_reference
435.0,1.0,S2_framework_r08,synthetic_reference
436.0,0.9963,S2_framework_r08,synthetic_reference
437.0,0.99508,S2_framework_r08,synthetic_reference
438.0,1.0,S2_framework_r08,synthetic_reference
439.0,0.99665,S2_framework_r08,synthetic_reference
440.0,0.99319,S2_framework_r08,synthetic_reference
441.0,1.0,S2_framework_r08,synthetic_reference
442.0,0.99779,S2_framework_r08,synthetic_reference
443.0,1.0,S2_framework_r08,synthetic_reference
444.0,0.99929,S2_framework_r08,synthetic_reference
445.0,0.99887,S2_framework_r08,synthetic_reference
446.0,1.0,S2_framework_r08,synthetic_reference
447.0,0.99762,S2_framework_r08,synthetic_reference
448.0,0.99926,S2_framework_r08,synthetic_reference
449.0,0.99848,S2_framework_r08,synthetic_reference
450.0,0.99524,S2_framework_r08,synthetic_reference
451.0,0.99408,S2_framework_r08,synthetic_reference
452.0,0.99865,S2_framework_r08,synthetic_reference
453.0,0.99866,S2_framework_r08,synthetic_reference
454.0,1.0,S2_framework_r08,synthetic_reference
455.0,0.99717,S2_framework_r08,synthetic_reference
456.0,0.99701,S2_framework_r08,synthetic_reference
457.0,0.99536,S2_framework_r08,synthetic_reference
458.0,0.99803,S2_framework_r08,synthetic_reference
459.0,0.99607,S2_framework_r08,synthetic_reference
460.0,0.99645,S2_framework_r08,synthetic_reference
461.0,0.99963,S2_framework_r08,synthetic_reference
462.0,1.0,S2_framework_r08,synthetic_reference
463.0,1.0,S2_framework_r08,synthetic_reference
464.0,0.99721,S2_framework_r08,synthetic_reference
465.0,1.0,S2_framework_r08,synthetic_reference
466.0,0.99333,S2_framework_r08,synthetic_reference
467.0,0.99409,S2_framework_r08,synthetic_reference
468.0,1.0,S2_framework_r08,synthetic_reference
469.0,0.99856,S2_framework_r08,synthetic_reference
470.0,0.99586,S2_framework_r08,synthetic_reference
471.0,0.99938,S2_framework_r08,synthetic_reference
472.0,0.99894,S2_framework_r08,synthetic_reference
473.0,1.0,S2_framework_r08,synthetic_reference
474.0,1.0,S2_framework_r08,synthetic_reference
475.0,1.0,S2_framework_r08,synthetic_reference
476.0,0.99474,S2_framework_r08,synthetic_reference
477.0,0.99306,S2_framework_r08,synthetic_reference
478.0,1.0,S2_framework_r08,synthetic_reference
479.0,0.99701,S2_framework_r08,synthetic_reference
480.0,0.99785,S2_framework_r08,synthetic_reference
481.0,0.99681,S2_framework_r08,synthetic_reference
482.0,0.99875,S2_framework_r08,synthetic_reference
483.0,0.99981,S2_framework_r08,synthetic_reference
484.0,0.99562,S2_framework_r08,synthetic_reference
485.0,1.0,S2_framework_r08,synthetic_reference
486.0,1.0,S2_framework_r08,synthetic_reference
487.0,0.99891,S2_framework_r08,synthetic_reference
488.0,0.99778,S2_framework_r08,synthetic_reference
489.0,1.0,S2_framework_r08,synthetic_reference
490.0,0.99873,S2_framework_r08,synthetic_reference
491.0,0.99626,S2_framework_r08,synthetic_reference
492.0,1.0,S2_framework_r08,synthetic_reference
493.0,0.99784,S2_framework_r08,synthetic_reference
494.0,0.99843,S2_framework_r08,synthetic_reference
495.0,0.99763,S2_framework_r08,synthetic_reference
496.0,0.99854,S2_framework_r08,synthetic_reference
497.0,1.0,S2_framework_r08,synthetic_reference
498.0,0.99906,S2_framework_r08,synthetic_reference
499.0,0.99787,S2_framework_r08,synthetic_reference
500.0,0.99908,S2_framework_r08,synthetic_reference
501.0,1.0,S2_framework_r08,synthetic_reference
502.0,0.99759,S2_framework_r08,synthetic_reference
503.0,0.99896,S2_framework_r08,synthetic_reference
504.0,0.99648,S2_framework_r08,synthetic_reference
505.0,0.99981,S2_framework_r08,synthetic_reference
506.0,0.99831,S2_framework_r08,synthetic_reference
507.0,1.0,S2_framework_r08,synthetic_reference
508.0,1.0,S2_framework_r08,synthetic_reference
509.0,0.9977,S2_framework_r08,synthetic_reference
510.0,0.99592,S2_framework_r08,synthetic_reference
511.0,1.0,S2_framework_r08,synthetic_reference
512.0,0.99973,S2_framework_r08,synthetic_reference
513.0,0.99874,S2_framework_r08,synthetic_reference
514.0,1.0,S2_framework_r08,synthetic_reference
515.0,1.0,S2_framework_r08,synthetic_reference
516.0,1.0,S2_framework_r08,synthetic_reference
517.0,0.99881,S2_framework_r08,synthetic_reference
518.0,1.0,S2_framework_r08,synthetic_reference
519.0,1.0,S2_framework_r08,synthetic_reference
520.0,1.0,S2_framework_r08,synthetic_reference
521.0,0.99922,S2_framework_r08,synthetic_reference
522.0,1.0,S2_framework_r08,synthetic_reference
523.0,0.99588,S2_framework_r08,synthetic_reference
524.0,0.9969,S2_framework_r08,synthetic_reference
525.0,0.99752,S2_framework_r08,synthetic_reference
526.0,0.99744,S2_framework_r08,synthetic_reference
527.0,1.0,S2_framework_r08,synthetic_reference
528.0,0.99462,S2_framework_r08,synthetic_reference
529.0,1.0,S2_framework_r08,synthetic_reference
530.0,0.99881,S2_framework_r08,synthetic_reference
531.0,0.9983,S2_framework_r08,synthetic_reference
532.0,1.0,S2_framework_r08,synthetic_reference
533.0,0.99817,S2_framework_r08,synthetic_reference
534.0,0.99798,S2_framework_r08,synthetic_reference
535.0,0.99658,S2_framework_r08,synthetic_reference
536.0,0.99839,S2_framework_r08,synthetic_reference
537.0,1.0,S2_framework_r08,synthetic_reference
538.0,0.99621,S2_framework_r08,synthetic_reference
539.0,0.99292,S2_framework_r08,synthetic_reference
540.0,1.0,S2_framework_r08,synthetic_reference
541.0,0.99853,S2_framework_r08,synthetic_reference
542.0,0.99911,S2_framework_r08,synthetic_reference
