t_s,availability,run_id,data_origin
75.0,0.99905,S3_baseline_r04,synthetic_reference
76.0,0.99854,S3_baseline_r04,synthetic_reference
77.0,0.99731,S3_baseline_r04,synthetic_reference
78.0,0.99792,S3_baseline_r04,synthetic_reference
79.0,1.0,S3_baseline_r04,synthetic_reference
80.0,1.0,S3_baseline_r04,synthetic_reference
81.0,1.0,S3_baseline_r04,synthetic_reference
82.0,1.0,S3_baseline_r04,synthetic_reference
83.0,0.99817,S3_baseline_r04,synthetic_reference
84.0,0.99899,S3_baseline_r04,synthetic_reference
85.0,0.9943,S3_baseline_r04,synthetic_reference
86.0,1.0,S3_baseline_r04,synthetic_reference
87.0,1.0,S3_baseline_r04,synthetic_reference
88.0,0.99817,S3_baseline_r04,synthetic_reference
89.0,0.99623,S3_baseline_r04,synthetic_reference
90.0,0.99794,S3_baseline_r04,synthetic_reference
91.0,1.0,S3_baseline_r04,synthetic_reference
92.0,0.99788,S3_baseline_r04,synthetic_reference
93.0,1.0,S3_baseline_r04,synthetic_reference
94.0,1.0,S3_baseline_r04,synthetic_reference
95.0,0.99818,S3_baseline_r04,synthetic_reference
96.0,0.99804,S3_baseline_r04,synthetic_reference
97.0,0.99918,S3_baseline_r04,synthetic_reference
98.0,1.0,S3_baseline_r04,synthetic_reference
99.0,0.99334,S3_baseline_r04,synthetic_reference
100.0,0.99623,S3_baseline_r04,synthetic_reference
101.0,0.99657,S3_baseline_r04,synthetic_reference
102.0,0.99594,S3_baseline_r04,synthetic_reference
103.0,0.99875,S3_baseline_r04,synthetic_reference
104.0,0.99914,S3_baseline_r04,synthetic_reference
105.0,1.0,S3_baseline_r04,synthetic_reference
106.0,0.99595,S3_baseline_r04,synthetic_reference
107.0,0.99971,S3_baseline_r04,synthetic_reference
108.0,1.0,S3_baseline_r04,synthetic_reference
109.0,0.99853,S3_baseline_r04,synthetic_reference
110.0,0.99573,S3_baseline_r04,synthetic_reference
111.0,0.99415,S3_baseline_r04,synthetic_reference
112.0,0.99652,S3_baseline_r04,synthetic_reference
113.0,0.99365,S3_baseline_r04,synthetic_reference
114.0,1.0,S3_baseline_r04,synthetic_reference
115.0,0.99776,S3_baseline_r04,synthetic_reference
116.0,0.99815,S3_baseline_r04,synthetic_reference
117.0,0.99814,S3_baseline_r04,synthetic_reference
118.0,0.99981,S3_baseline_r04,synthetic_reference
119.0,1.0,S3_baseline_r04,synthetic_reference
120.0,0.99916,S3_baseline_r04,synthetic_reference
121.0,0.98193,S3_baseline_r04,synthetic_reference
122.0,0.9528,S3_baseline_r04,synthetic_reference
123.0,0.93526,S3_baseline_r04,synthetic_reference
124.0,0.91243,S3_baseline_r04,synthetic_reference
125.0,0.89332,S3_baseline_r04,synthetic_reference
126.0,0.87589,S3_baseline_r04,synthetic_reference
127.0,0.85739,S3_baseline_r04,synthetic_reference
128.0,0.84141,S3_baseline_r04,synthetic_reference
129.0,0.82259,S3_baseline_r04,synthetic_reference
130.0,0.80527,S3_baseline_r04,synthetic_reference
131.0,0.79539,S3_baseline_r04,synthetic_reference
132.0,0.77857,S3_baseline_r04,synthetic_reference
133.0,0.762,S3_baseline_r04,synthetic_reference
134.0,0.74787,S3_baseline_r04,synthetic_reference
135.0,0.73655,S3_baseline_r04,synthetic_reference
136.0,0.72673,S3_baseline_r04,synthetic_reference
137.0,0.71481,S3_baseline_r04,synthetic_reference
138.0,0.70338,S3_baseline_r04,synthetic_reference
139.0,0.69559,S3_baseline_r04,synthetic_reference
140.0,0.68373,S3_baseline_r04,synthetic_reference
141.0,0.66943,S3_baseline_r04,synthetic_reference
142.0,0.65671,S3_baseline_r04,synthetic_reference
143.0,0.6483,S3_baseline_r04,synthetic_reference
144.0,0.63894,S3_baseline_r04,synthetic_reference
145.0,0.63031,S3_baseline_r04,synthetic_reference
146.0,0.62332,S3_baseline_r04,synthetic_reference
147.0,0.61392,S3_baseline_r04,synthetic_reference
148.0,0.60889,S3_baseline_r04,synthetic_reference
149.0,0.59984,S3_baseline_r04,synthetic_reference
150.0,0.59405,S3_baseline_r04,synthetic_reference
151.0,0.58687,S3_baseline_r04,synthetic_reference
152.0,0.58259,S3_baseline_r04,synthetic_reference
153.0,0.5746,S3_baseline_r04,synthetic_reference
154.0,0.56708,S3_baseline_r04,synthetic_reference
155.0,0.55789,S3_baseline_r04,synthetic_reference
156.0,0.5531,S3_baseline_r04,synthetic_reference
157.0,0.55485,S3_baseline_r04,synthetic_reference
158.0,0.54131,S3_baseline_r04,synthetic_reference
159.0,0.53943,S3_baseline_r04,synthetic_reference
160.0,0.53729,S3_baseline_r04,synthetic_reference
161.0,0.53225,S3_baseline_r04,synthetic_reference
162.0,0.52457,S3_baseline_r04,synthetic_reference
163.0,0.52052,S3_baseline_r04,synthetic_reference
164.0,0.51788,S3_baseline_r04,synthetic_reference
165.0,0.51084,S3_baseline_r04,synthetic_reference
166.0,0.51075,S3_baseline_r04,synthetic_reference
167.0,0.50833,S3_baseline_r04,synthetic_reference
168.0,0.50344,S3_baseline_r04,synthetic_reference
169.0,0.50153,S3_baseline_r04,synthetic_reference
170.0,0.50009,S3_baseline_r04,synthetic_reference
171.0,0.49546,S3_baseline_r04,synthetic_reference
172.0,0.48973,S3_baseline_r04,synthetic_reference
173.0,0.48978,S3_baseline_r04,synthetic_reference
174.0,0.48372,S3_baseline_r04,synthetic_reference
175.0,0.48376,S3_baseline_r04,synthetic_reference
176.0,0.47791,S3_baseline_r04,synthetic_reference
177.0,0.481,S3_baseline_r04,synthetic_reference
178.0,0.47106,S3_baseline_r04,synthetic_reference
179.0,0.4719,S3_baseline_r04,synthetic_reference
180.0,0.47104,S3_baseline_r04,synthetic_reference
181.0,0.46805,S3_baseline_r04,synthetic_reference
182.0,0.46822,S3_baseline_r04,synthetic_reference
183.0,0.46248,S3_baseline_r04,synthetic_reference
184.0,0.46187,S3_baseline_r04,synthetic_reference
185.0,0.46313,S3_baseline_r04,synthetic_reference
186.0,0.4564,S3_baseline_r04,synthetic_reference
187.0,0.45389,S3_baseline_r04,synthetic_reference
188.0,0.44858,S3_baseline_r04,synthetic_reference
189.0,0.44797,S3_baseline_r04,synthetic_reference
190.0,0.45254,S3_baseline_r04,synthetic_reference
191.0,0.45592,S3_baseline_r04,synthetic_reference
192.0,0.44777,S3_baseline_r04,synthetic_reference
193.0,0.44823,S3_baseline_r04,synthetic_reference
194.0,0.44818,S3_baseline_r04,synthetic_reference
195.0,0.44863,S3_baseline_r04,synthetic_reference
196.0,0.44531,S3_baseline_r04,synthetic_reference
197.0,0.44819,S3_baseline_r04,synthetic_reference
198.0,0.4432,S3_baseline_r04,synthetic_reference
199.0,0.4405,S3_baseline_r04,synthetic_reference
200.0,0.43768,S3_baseline_r04,synthetic_reference
201.0,0.4399,S3_baseline_r04,synthetic_reference
202.0,0.4404,S3_baseline_r04,synthetic_reference
203.0,0.43735,S3_baseline_r04,synthetic_reference
204.0,0.4382,S3_baseline_r04,synthetic_reference
205.0,0.43668,S3_baseline_r04,synthetic_reference
206.0,0.43472,S3_baseline_r04,synthetic_reference
207.0,0.43459,S3_baseline_r04,synthetic_reference
208.0,0.43276,S3_baseline_r04,synthetic_reference
209.0,0.42837,S3_baseline_r04,synthetic_reference
210.0,0.43236,S3_baseline_r04,synthetic_reference
211.0,0.43284,S3_baseline_r04,synthetic_reference
212.0,0.43506,S3_baseline_r04,synthetic_reference
213.0,0.43498,S3_baseline_r04,synthetic_reference
214.0,0.42861,S3_baseline_r04,synthetic_reference
215.0,0.43186,S3_baseline_r04,synthetic_reference
216.0,0.42939,S3_baseline_r04,synthetic_reference
217.0,0.43319,S3_baseline_r04,synthetic_reference
218.0,0.43342,S3_baseline_r04,synthetic_reference
219.0,0.43228,S3_baseline_r04,synthetic_reference
220.0,0.43421,S3_baseline_r04,synthetic_reference
221.0,0.43368,S3_baseline_r04,synthetic_reference
222.0,0.43744,S3_baseline_r04,synthetic_reference
223.0,0.43343,S3_baseline_r04,synthetic_reference
224.0,0.43956,S3_baseline_r04,synthetic_reference
225.0,0.43395,S3_baseline_r04,synthetic_reference
226.0,0.44148,S3_baseline_r04,synthetic_reference
227.0,0.44081,S3_baseline_r04,synthetic_reference
228.0,0.43953,S3_baseline_r04,synthetic_reference
229.0,0.44299,S3_baseline_r04,synthetic_reference
230.0,0.43906,S3_baseline_r04,synthetic_reference
231.0,0.4401,S3_baseline_r04,synthetic_reference
232.0,0.43938,S3_baseline_r04,synthetic_reference
233.0,0.4393,S3_baseline_r04,synthetic_reference
234.0,0.43714,S3_baseline_r04,synthetic_reference
235.0,0.43985,S3_baseline_r04,synthetic_reference
236.0,0.43985,S3_baseline_r04,synthetic_reference
237.0,0.44231,S3_baseline_r04,synthetic_reference
238.0,0.44574,S3_baseline_r04,synthetic_reference
239.0,0.44465,S3_baseline_r04,synthetic_reference
240.0,0.44793,S3_baseline_r04,synthetic_reference
241.0,0.45064,S3_baseline_r04,synthetic_reference
242.0,0.45149,S3_baseline_r04,synthetic_reference
243.0,0.44861,S3_baseline_r04,synthetic_reference
244.0,0.44996,S3_baseline_r04,synthetic_reference
245.0,0.44691,S3_baseline_r04,synthetic_reference
246.0,0.44867,S3_baseline_r04,synthetic_reference
247.0,0.45473,S3_baseline_r04,synthetic_reference
248.0,0.45357,S3_baseline_r04,synthetic_reference
249.0,0.45452,S3_baseline_r04,synthetic_reference
250.0,0.45184,S3_baseline_r04,synthetic_reference
251.0,0.45347,S3_baseline_r04,synthetic_reference
252.0,0.45352,S3_baseline_r04,synthetic_reference
253.0,0.46,S3_baseline_r04,synthetic_reference
254.0,0.45927,S3_baseline_r04,synthetic_reference
255.0,0.46039,S3_baseline_r04,synthetic_reference
256.0,0.46192,S3_baseline_r04,synthetic_reference
257.0,0.45988,S3_baseline_r04,synthetic_reference
258.0,0.46232,S3_baseline_r04,synthetic_reference
259.0,0.46093,S3_baseline_r04,synthetic_reference
260.0,0.4667,S3_baseline_r04,synthetic_reference
261.0,0.46841,S3_baseline_r04,synthetic_reference
262.0,0.46949,S3_baseline_r04,synthetic_reference
263.0,0.46603,S3_baseline_r04,synthetic_reference
264.0,0.46864,S3_baseline_r04,synthetic_reference
265.0,0.47244,S3_baseline_r04,synthetic_reference
266.0,0.47722,S3_baseline_r04,synthetic_reference
267.0,0.46869,S3_baseline_r04,synthetic_reference
268.0,0.47289,S3_baseline_r04,synthetic_reference
269.0,0.47332,S3_baseline_r04,synthetic_reference
270.0,0.47822,S3_baseline_r04,synthetic_reference
271.0,0.47943,S3_baseline_r04,synthetic_reference
272.0,0.48172,S3_baseline_r04,synthetic_reference
273.0,0.48667,S3_baseline_r04,synthetic_reference
274.0,0.48375,S3_baseline_r04,synthetic_reference
275.0,0.48168,S3_baseline_r04,synthetic_reference
276.0,0.48871,S3_baseline_r04,synthetic_reference
277.0,0.48958,S3_baseline_r04,synthetic_reference
278.0,0.49022,S3_baseline_r04,synthetic_reference
279.0,0.48993,S3_baseline_r04,synthetic_reference
280.0,0.49516,S3_baseline_r04,synthetic_reference
281.0,0.49833,S3_baseline_r04,synthetic_reference
282.0,0.5015,S3_baseline_r04,synthetic_reference
283.0,0.50063,S3_baseline_r04,synthetic_reference
284.0,0.50447,S3_baseline_r04,synthetic_reference
285.0,0.5019,S3_baseline_r04,synthetic_reference
286.0,0.50623,S3_baseline_r04,synthetic_reference
287.0,0.50525,S3_baseline_r04,synthetic_reference
288.0,0.51104,S3_baseline_r04,synthetic_reference
289.0,0.51392,S3_baseline_r04,synthetic_reference
290.0,0.50988,S3_baseline_r04,synthetic_reference
291.0,0.51131,S3_baseline_r04,synthetic_reference
292.0,0.51352,S3_baseline_r04,synthetic_reference
293.0,0.51391,S3_baseline_r04,synthetic_reference
294.0,0.52036,S3_baseline_r04,synthetic_reference
295.0,0.51614,S3_baseline_r04,synthetic_reference
296.0,0.51846,S3_baseline_r04,synthetic_reference
297.0,0.5245,S3_baseline_r04,synthetic_reference
298.0,0.5263,S3_baseline_r04,synthetic_reference
299.0,0.52627,S3_baseline_r04,synthetic_reference
300.0,0.53369,S3_baseline_r04,synthetic_reference
301.0,0.53329,S3_baseline_r04,synthetic_reference
302.0,0.53307,S3_baseline_r04,synthetic_reference
303.0,0.53824,S3_baseline_r04,synthetic_reference
304.0,0.5352,S3_baseline_r04,synthetic_reference
305.0,0.53917,S3_baseline_r04,synthetic_reference
306.0,0.53998,S3_baseline_r04,synthetic_reference
307.0,0.54249,S3_baseline_r04,synthetic_reference
308.0,0.54035,S3_baseline_r04,synthetic_reference
309.0,0.55007,S3_baseline_r04,synthetic_reference
310.0,0.55022,S3_baseline_r04,synthetic_reference
311.0,0.55089,S3_baseline_r04,synthetic_reference
312.0,0.55404,S3_baseline_r04,synthetic_reference
313.0,0.55014,S3_baseline_r04,synthetic_reference
314.0,0.55611,S3_baseline_r04,synthetic_reference
315.0,0.55918,S3_baseline_r04,synthetic_reference
316.0,0.56129,S3_baseline_r04,synthetic_reference
317.0,0.56486,S3_baseline_r04,synthetic_reference
318.0,0.56631,S3_baseline_r04,synthetic_reference
319.0,0.56707,S3_baseline_r04,synthetic_reference
320.0,0.56856,S3_baseline_r04,synthetic_reference
321.0,0.57088,S3_baseline_r04,synthetic_reference
322.0,0.57821,S3_baseline_r04,synthetic_reference
323.0,0.57677,S3_baseline_r04,synthetic_reference
324.0,0.57677,S3_baseline_r04,synthetic_reference
325.0,0.5826,S3_baseline_r04,synthetic_reference
326.0,0.57621,S3_baseline_r04,synthetic_reference
327.0,0.58553,S3_baseline_r04,synthetic_reference
328.0,0.58243,S3_baseline_r04,synthetic_reference
329.0,0.58797,S3_baseline_r04,synthetic_reference
330.0,0.5939,S3_baseline_r04,synthetic_reference
331.0,0.59374,S3_baseline_r04,synthetic_reference
332.0,0.59454,S3_baseline_r04,synthetic_reference
333.0,0.59659,S3_baseline_r04,synthetic_reference
334.0,0.60184,S3_baseline_r04,synthetic_reference
335.0,0.60067,S3_baseline_r04,synthetic_reference
336.0,0.60185,S3_baseline_r04,synthetic_reference
337.0,0.60268,S3_baseline_r04,synthetic_reference
338.0,0.61032,S3_baseline_r04,synthetic_reference
339.0,0.61045,S3_baseline_r04,synthetic_reference
340.0,0.61524,S3_baseline_r04,synthetic_reference
341.0,0.61781,S3_baseline_r04,synthetic_reference
342.0,0.61437,S3_baseline_r04,synthetic_reference
343.0,0.61824,S3_baseline_r04,synthetic_reference
344.0,0.618,S3_baseline_r04,synthetic_reference
345.0,0.62277,S3_baseline_r04,synthetic_reference
346.0,0.62306,S3_baseline_r04,synthetic_reference
347.0,0.62602,S3_baseline_r04,synthetic_reference
348.0,0.6333,S3_baseline_r04,synthetic_reference
349.0,0.63464,S3_baseline_r04,synthetic_reference
350.0,0.63619,S3_baseline_r04,synthetic_reference
351.0,0.63389,S3_baseline_r04,synthetic_reference
352.0,0.63794,S3_baseline_r04,synthetic_reference
353.0,0.63937,S3_baseline_r04,synthetic_reference
354.0,0.64949,S3_baseline_r04,synthetic_reference
355.0,0.64864,S3_baseline_r04,synthetic_reference
356.0,0.6473,S3_baseline_r04,synthetic_reference
357.0,0.65387,S3_baseline_r04,synthetic_reference
358.0,0.65349,S3_baseline_r04,synthetic_reference
359.0,0.65415,S3_baseline_r04,synthetic_reference
360.0,0.66053,S3_baseline_r04,synthetic_reference
361.0,0.66174,S3_baseline_r04,synthetic_reference
362.0,0.66327,S3_baseline_r04,synthetic_reference
363.0,0.66528,S3_baseline_r04,synthetic_reference
364.0,0.66392,S3_baseline_r04,synthetic_reference
365.0,0.66654,S3_baseline_r04,synthetic_reference
366.0,0.67036,S3_baseline_r04,synthetic_reference
367.0,0.67513,S3_baseline_r04,synthetic_reference
368.0,0.67786,S3_baseline_r04,synthetic_reference
369.0,0.67968,S3_baseline_r04,synthetic_reference
370.0,0.6802,S3_baseline_r04,synthetic_reference
371.0,0.68718,S3_baseline_r04,synthetic_reference
372.0,0.68098,S3_baseline_r04,synthetic_reference
373.0,0.6887,S3_baseline_r04,synthetic_reference
374.0,0.6895,S3_baseline_r04,synthetic_reference
375.0,0.69008,S3_baseline_r04,synthetic_reference
376.0,0.69385,S3_baseline_r04,synthetic_reference
377.0,0.69796,S3_baseline_r04,synthetic_reference
378.0,0.69989,S3_baseline_r04,synthetic_reference
379.0,0.70093,S3_baseline_r04,synthetic_reference
380.0,0.70194,S3_baseline_r04,synthetic_reference
381.0,0.71133,S3_baseline_r04,synthetic_reference
382.0,0.70798,S3_baseline_r04,synthetic_reference
383.0,0.71254,S3_baseline_r04,synthetic_reference
384.0,0.71226,S3_baseline_r04,synthetic_reference
385.0,0.71534,S3_baseline_r04,synthetic_reference
386.0,0.71866,S3_baseline_r04,synthetic_reference
387.0,0.72084,S3_baseline_r04,synthetic_reference
388.0,0.73184,S3_baseline_r04,synthetic_reference
389.0,0.72604,S3_baseline_r04,synthetic_reference
390.0,0.73379,S3_baseline_r04,synthetic_reference
391.0,0.72852,S3_baseline_r04,synthetic_reference
392.0,0.73593,S3_baseline_r04,synthetic_reference
393.0,0.73372,S3_baseline_r04,synthetic_reference
394.0,0.73373,S3_baseline_r04,synthetic_reference
395.0,0.73807,S3_baseline_r04,synthetic_reference
396.0,0.74141,S3_baseline_r04,synthetic_reference
397.0,0.744,S3_baseline_r04,synthetic_reference
398.0,0.74404,S3_baseline_r04,synthetic_reference
399.0,0.75023,S3_baseline_r04,synthetic_reference
400.0,0.75101,S3_baseline_r04,synthetic_reference
401.0,0.75387,S3_baseline_r04,synthetic_reference
402.0,0.75892,S3_baseline_r04,synthetic_reference
403.0,0.76393,S3_baseline_r04,synthetic_reference
404.0,0.75759,S3_baseline_r04,synthetic_reference
405.0,0.75742,S3_baseline_r04,synthetic_reference
406.0,0.76346,S3_baseline_r04,synthetic_reference
407.0,0.76899,S3_baseline_r04,synthetic_reference
408.0,0.76588,S3_baseline_r04,synthetic_reference
409.0,0.77361,S3_baseline_r04,synthetic_reference
410.0,0.77015,S3_baseline_r04,synthetic_reference
411.0,0.77486,S3_baseline_r04,synthetic_reference
412.0,0.7772,S3_baseline_r04,synthetic_reference
413.0,0.77896,S3_baseline_r04,synthetic_reference
414.0,0.78263,S3_baseline_r04,synthetic_reference
415.0,0.78112,S3_baseline_r04,synthetic_reference
416.0,0.7844,S3_baseline_r04,synthetic_reference
417.0,0.78486,S3_baseline_r04,synthetic_reference
418.0,0.78815,S3_baseline_r04,synthetic_reference
419.0,0.78929,S3_baseline_r04,synthetic_reference
420.0,0.79609,S3_baseline_r04,synthetic_reference
421.0,0.79629,S3_baseline_r04,synthetic_reference
422.0,0.79684,S3_baseline_r04,synthetic_reference
423.0,0.80043,S3_baseline_r04,synthetic_reference
424.0,0.80079,S3_baseline_r04,synthetic_reference
425.0,0.80606,S3_baseline_r04,synthetic_reference
426.0,0.80986,S3_baseline_r04,synthetic_reference
427.0,0.80762,S3_baseline_r04,synthetic_reference
428.0,0.81377,S3_baseline_r04,synthetic_reference
429.0,0.81017,S3_baseline_r04,synthetic_reference
430.0,0.81728,S3_baseline_r04,synthetic_reference
431.0,0.81731,S3_baseline_r04,synthetic_reference
432.0,0.82216,S3_baseline_r04,synthetic_reference
433.0,0.8236,S3_baseline_r04,synthetic_reference
434.0,0.8256,S3_baseline_r04,synthetic_reference
435.0,0.82665,S3_baseline_r04,synthetic_reference
436.0,0.82467,S3_baseline_r04,synthetic_reference
437.0,0.82934,S3_baseline_r04,synthetic_reference
438.0,0.83297,S3_baseline_r04,synthetic_reference
439.0,0.8298,S3_baseline_r04,synthetic_reference
440.0,0.83534,S3_baseline_r04,synthetic_reference
441.0,0.83843,S3_baseline_r04,synthetic_reference
442.0,0.83789,S3_baseline_r04,synthetic_reference
443.0,0.83771,S3_baseline_r04,synthetic_reference
444.0,0.84153,S3_baseline_r04,synthetic_reference
445.0,0.84219,S3_baseline_r04,synthetic_reference
446.0,0.84662,S3_baseline_r04,synthetic_reference
447.0,0.84531,S3_baseline_r04,synthetic_reference
448.0,0.85174,S3_baseline_r04,synthetic_reference
449.0,0.84957,S3_baseline_r04,synthetic_reference
450.0,0.85242,S3_baseline_r04,synthetic_reference
451.0,0.85679,S3_baseline_r04,synthetic_reference
452.0,0.85522,S3_baseline_r04,synthetic_reference
453.0,0.85274,S3_baseline_r04,synthetic_reference
454.0,0.85517,S3_baseline_r04,synthetic_reference
455.0,0.85858,S3_baseline_r04,synthetic_reference
456.0,0.86019,S3_baseline_r04,synthetic_reference
457.0,0.8657,S3_baseline_r04,synthetic_reference
458.0,0.86735,S3_baseline_r04,synthetic_reference
459.0,0.86513,S3_baseline_r04,synthetic_reference
460.0,0.8676,S3_baseline_r04,synthetic_reference
461.0,0.87126,S3_baseline_r04,synthetic_reference
462.0,0.86952,S3_baseline_r04,synthetic_reference
463.0,0.87646,S3_baseline_r04,synthetic_reference
464.0,0.87364,S3_baseline_r04,synthetic_reference
465.0,0.87974,S3_baseline_r04,synthetic_reference
466.0,0.88105,S3_baseline_r04,synthetic_reference
467.0,0.88127,S3_baseline_r04,synthetic_reference
468.0,0.88026,S3_baseline_r04,synthetic_reference
469.0,0.88043,S3_baseline_r04,synthetic_reference
470.0,0.88642,S3_baseline_r04,synthetic_reference
471.0,0.88598,S3_baseline_r04,synthetic_reference
472.0,0.88531,S3_baseline_r04,synthetic_reference
473.0,0.89195,S3_baseline_r04,synthetic_reference
474.0,0.88984,S3_baseline_r04,synthetic_reference
475.0,0.89256,S3_baseline_r04,synthetic_reference
476.0,0.89339,S3_baseline_r04,synthetic_reference
477.0,0.89668,S3_baseline_r04,synthetic_reference
478.0,0.89421,S3_baseline_r04,synthetic_reference
479.0,0.89667,S3_baseline_r04,synthetic_reference
480.0,0.89764,S3_baseline_r04,synthetic_reference
481.0,0.89519,S3_baseline_r04,synthetic_reference
482.0,0.89987,S3_baseline_r04,synthetic_reference
483.0,0.89693,S3_baseline_r04,synthetic_reference
484.0,0.8992,S3_baseline_r04,synthetic_reference
485.0,0.90045,S3_baseline_r04,synthetic_reference
486.0,0.9035,S3_baseline_r04,synthetic_reference
487.0,0.90664,S3_baseline_r04,synthetic_reference
488.0,0.91028,S3_baseline_r04,synthetic_reference
489.0,0.90606,S3_baseline_r04,synthetic_reference
490.0,0.90564,S3_baseline_r04,synthetic_reference
491.0,0.91282,S3_baseline_r04,synthetic_reference
492.0,0.91154,S3_baseline_r04,synthetic_reference
493.0,0.91403,S3_baseline_r04,synthetic_reference
494.0,0.91549,S3_baseline_r04,synthetic_reference
495.0,0.91335,S3_baseline_r04,synthetic_reference
496.0,0.91518,S3_baseline_r04,synthetic_reference
497.0,0.91418,S3_baseline_r04,synthetic_reference
498.0,0.91181,S3_baseline_r04,synthetic_reference
499.0,0.91774,S3_baseline_r04,synthetic_reference
500.0,0.91788,S3_baseline_r04,synthetic_reference
501.0,0.91929,S3_baseline_r04,synthetic_reference
502.0,0.91898,S3_baseline_r04,synthetic_reference
503.0,0.92579,S3_baseline_r04,synthetic_reference
504.0,0.92229,S3_baseline_r04,synthetic_reference
505.0,0.92374,S3_baseline_r04,synthetic_reference
506.0,0.92271,S3_baseline_r04,synthetic_reference
507.0,0.92346,S3_baseline_r04,synthetic_reference
508.0,0.92592,S3_baseline_r04,synthetic_reference
509.0,0.92738,S3_baseline_r04,synthetic_reference
510.0,0.92409,S3_baseline_r04,synthetic_reference
511.0,0.92457,S3_baseline_r04,synthetic_reference
512.0,0.92679,S3_baseline_r04,synthetic_reference
513.0,0.92793,S3_baseline_r04,synthetic_reference
514.0,0.92587,S3_baseline_r04,synthetic_reference
515.0,0.92794,S3_baseline_r04,synthetic_reference
516.0,0.92832,S3_baseline_r04,synthetic_reference
517.0,0.92868,S3_baseline_r04,synthetic_reference
518.0,0.92919,S3_baseline_r04,synthetic_reference
